car_model,km,car_type,out_color,in_color,seat_num,door_num,price,new_old,car_year,price.1,area
lexus-gx,90000,SUV,Đen,Kem,7,5,950,Xe cũ,2007,950,Hà Nội
lexus-gx,20000,SUV,Trắng,Đen,7,5,3990,Xe cũ,2016,3990,TP HCM
lexus-gx,0,SUV,Vàng,Ghi,7,5,1150,Xe cũ,2008,1150,TP HCM
lexus-gx,73000,SUV,Bạc,Kem,7,5,930,Xe cũ,2007,930,TP HCM
lexus-gx,0,SUV,Trắng,Kem,7,5,6200,Xe mới,2020,6200,Hà Nội
lexus-gx,0,SUV,Đen,Đỏ,7,5,5850,Xe mới,2020,5850,Hà Nội
lexus-gx,100000,SUV,Xanh,Đen,7,5,980,Xe cũ,2007,980,Hà Nội
lexus-gx,0,SUV,Đen,Kem,7,5,780,Xe cũ,2005,780,Hà Nội
lexus-gx,60000,SUV,Đen,Đen,7,5,1785,Xe cũ,2010,1785,Hà Nội
lexus-gx,0,SUV,Đen,Ghi,7,5,168,Xe cũ,2009,168,Hà Nội
lexus-gx,60000,SUV,Đen,Đen,7,5,1790,Xe cũ,2010,1790,Hà Nội
lexus-gx,0,SUV,Trắng,Ghi,7,5,2950,Xe cũ,2013,2950,TP HCM
lexus-gx,0,SUV,Đen,Kem,7,5,1380,Xe cũ,2009,1380,Hà Nội
lexus-gx,36000,SUV,Đen,Màu khác,7,5,3750,Xe cũ,2017,3750,Hà Nội
lexus-gx,11000,SUV,Đen,Kem,7,5,930,Xe cũ,2006,930,Hà Nội
lexus-gx,2200,SUV,Vàng,Kem,7,5,3960,Xe cũ,2016,3960,Hà Nội
lexus-gx,22000,SUV,Đen,Nâu,7,5,3450,Xe cũ,2014,3450,Hà Nội
lexus-gx,90000,SUV,Đen,Ghi,7,5,990,Xe cũ,2007,990,Hà Nội
lexus-gx,22000,SUV,Vàng,Kem,7,5,3950,Xe cũ,2016,3950,Hà Nội
lexus-gx,0,SUV,Đen,Ghi,7,5,990,Xe cũ,2007,990,Hà Nội
lexus-gx,0,SUV,Trắng,Xám,7,5,2950,Xe cũ,2013,2950,TP HCM
lexus-gx,0,SUV,Đen,Nâu,7,5,1720,Xe cũ,2010,1720,Hà Nội
lexus-gx,65000,SUV,Đen,Màu khác,7,5,1950,Xe cũ,2010,1950,Hà Nội
lexus-gx,0,SUV,Trắng,Nâu,7,5,3150,Xe cũ,2015,3150,Hà Nội
lexus-gx,50000,SUV,Cát,Cát,7,5,3550,Xe cũ,2015,3550,Hà Nội
lexus-gx,0,SUV,Đen,Vàng,7,5,1250,Xe cũ,2008,1250,TP HCM
lexus-gx,110000,SUV,Bạc,-,7,5,735,Xe cũ,2004,735,Hà Nội
lexus-gx,15000,SUV,Bạc,Ghi,7,5,715,Xe cũ,2005,715,Hà Nội
lexus-gx,0,SUV,Đen,Ghi,7,5,250,Xe cũ,2010,250,TP HCM
lexus-gx,81000,SUV,Bạc,Màu khác,7,5,1180,Xe cũ,2008,1180,TP HCM
lexus-gx,0,SUV,Đen,Kem,7,5,5690,Xe mới,2020,5690,Hà Nội
lexus-gx,56000,SUV,Đỏ,Bạc,7,5,270,Xe cũ,2011,270,TP HCM
lexus-gx,80000,SUV,Đen,Kem,7,5,999,Xe cũ,2007,999,Hà Nội
lexus-gx,80000,SUV,Trắng,Cam,7,5,1820,Xe cũ,2010,1820,Hà Nội
lexus-gx,11000,SUV,Trắng,Kem,7,5,2500,Xe cũ,2012,2500,Hà Nội
lexus-gx,0,SUV,Bạc,Kem,7,5,744,Xe cũ,2005,744,TP HCM
lexus-gx,60000,SUV,Bạc,Bạc,7,5,1350,Xe cũ,2008,1350,TP HCM
lexus-gx,50000,SUV,Trắng,Ghi,7,5,3460,Xe cũ,2015,3460,TP HCM
lexus-gx,0,SUV,Cát,Kem,7,5,3920,Xe cũ,2016,3920,Hà Nội
lexus-gx,0,SUV,Đen,Đen,7,5,1980,Xe cũ,2010,1980,Hà Nội
lexus-es,0,Sedan,Đen,Màu khác,5,4,2540,Xe mới,2020,2540,Hà Nội
lexus-es,57000,Sedan,Đen,Kem,5,4,675,Xe cũ,2008,675,TP HCM
lexus-es,57000,Sedan,Đen,Kem,5,4,662,Xe cũ,2008,662,TP HCM
lexus-es,0,Sedan,Đỏ,Màu khác,5,4,2540,Xe mới,2020,2540,Hà Nội
lexus-es,0,Sedan,Đỏ,Nhiều màu,5,4,2540,Xe mới,2020,2540,Hà Nội
lexus-es,0,Sedan,Cát,Kem,5,4,845,Xe cũ,2009,845,TP HCM
lexus-es,68000,Sedan,Bạc,Ghi,5,4,950,Xe cũ,2009,950,TP HCM
lexus-es,0,Sedan,Xanh,Nâu,5,4,2540,Xe mới,2020,2540,Hà Nội
lexus-es,0,Sedan,Xanh,Nâu,5,4,2540,Xe mới,2019,2540,Hà Nội
lexus-es,0,Sedan,Trắng,Màu khác,5,4,2540,Xe cũ,2020,2540,Hà Nội
lexus-es,0,Sedan,Bạc,Ghi,5,4,700,Xe cũ,2007,700,Hà Nội
lexus-es,55000,Sedan,Đen,Kem,5,4,676,Xe cũ,2008,676,TP HCM
lexus-es,0,Sedan,Đỏ,Nâu,5,4,2540,Xe mới,2020,2540,Hà Nội
lexus-es,50000,Sedan,Đen,Kem,5,4,1990,Xe cũ,2016,1990,TP HCM
lexus-es,11000,Sedan,Cát,Kem,5,4,2399,Xe cũ,2019,2399,TP HCM
lexus-es,120000,Sedan,Đen,Kem,5,4,720,Xe cũ,2008,720,Hà Nội
lexus-es,0,Sedan,Trắng,Nhiều màu,5,4,2540,Xe mới,2020,2540,Hà Nội
lexus-es,50000,Sedan,Đen,Kem,5,4,2,Xe cũ,2017,2,TP HCM
lexus-es,0,Sedan,Xanh,-,5,4,2540,Xe mới,2020,2540,TP HCM
lexus-es,0,Sedan,Xám,Ghi,5,4,120,Xe cũ,2010,120,TP HCM
lexus-es,0,Sedan,Trắng,Nâu,5,4,2540,Xe mới,2019,2540,Hà Nội
lexus-es,0,Sedan,Đỏ,Màu khác,5,4,2540,Xe mới,2020,2540,Hà Nội
lexus-es,56000,Sedan,Vàng,Kem,5,4,975,Xe cũ,2010,975,TP HCM
lexus-es,65000,Sedan,Trắng,Kem,5,4,1420,Xe cũ,2013,1420,TP HCM
lexus-es,30000,Sedan,Đen,Kem,5,4,1880,Xe cũ,2017,1880,Hà Nội
lexus-es,22000,Sedan,Đen,Kem,5,4,1550,Xe cũ,2016,1550,TP HCM
lexus-es,45000,Sedan,Bạc,Kem,5,4,730,Xe cũ,2008,730,Hà Nội
lexus-es,0,Sedan,Đen,Kem,5,4,780,Xe cũ,2007,780,TP HCM
lexus-es,27000,Sedan,Đen,Cam,5,4,1868,Xe cũ,2017,1868,Hà Nội
lexus-es,90000,Sedan,Cát,Nhiều màu,5,4,599,Xe cũ,2007,599,Hà Nội
lexus-es,6830,Sedan,Trắng,Nâu,5,4,2400,Xe cũ,2018,2400,Hà Nội
lexus-es,19000,Sedan,Cát,Ghi,5,4,2360,Xe cũ,2018,2360,Hà Nội
lexus-es,30000,Sedan,Đen,Kem,5,4,2200,Xe cũ,2016,2200,TP HCM
lexus-es,0,Sedan,Trắng,Nâu,5,4,1685,Xe cũ,2016,1685,Hà Nội
lexus-es,52000,Sedan,Đen,Nâu,5,5,1890,Xe cũ,2017,1890,Hà Nội
lexus-es,0,Sedan,Đen,Màu khác,5,4,2540,Xe mới,2020,2540,Hà Nội
lexus-es,0,Sedan,Bạc,Trắng,5,4,120,Xe cũ,2009,120,TP HCM
lexus-es,0,Sedan,Đen,Màu khác,5,4,2540,Xe mới,2020,2540,Hà Nội
lexus-es,27000,Sedan,Đen,Nâu,5,4,1880,Xe cũ,2017,1880,Hà Nội
lexus-es,5000,Sedan,Ghi,Nâu,5,4,2500,Xe cũ,2018,2500,Hà Nội
lexus-es,0,Sedan,Trắng,Kem,5,4,2450,Xe cũ,2019,2450,TP HCM
lexus-es,6000,Sedan,Vàng,Vàng,5,4,2300,Xe cũ,2018,2300,TP HCM
lexus-es,19000,Sedan,Vàng,Kem,5,4,2345,Xe cũ,2018,2345,Hà Nội
lexus-es,0,Sedan,Đen,Kem,5,4,720,Xe cũ,2008,720,Hà Nội
lexus-es,65000,Sedan,Bạc,Màu khác,5,4,709,Xe cũ,2007,709,TP HCM
lexus-es,63000,Sedan,Vàng,Kem,5,4,805,Xe cũ,2007,805,TP HCM
lexus-es,2000,Sedan,Xanh,Kem,5,4,2470,Xe cũ,2019,2470,Đà Nẵng
lexus-es,50000,Sedan,Đen,Đen,5,4,1490,Xe cũ,2015,1490,TP HCM
lexus-es,40000,Sedan,Xanh,Nâu,5,5,1760,Xe cũ,2016,1760,Hà Nội
lexus-es,38000,Sedan,Cát,Kem,5,4,2450,Xe cũ,2016,2450,Hà Nội
lexus-es,0,Sedan,Trắng,Màu khác,5,4,2540,Xe mới,2020,2540,Hà Nội
lexus-es,0,Sedan,Đỏ,Màu khác,5,4,2540,Xe mới,2020,2540,Hà Nội
lexus-es,38000,Sedan,Cát,Kem,5,4,2150,Xe cũ,2016,2150,Hà Nội
lexus-gs,61000,Sedan,Bạc,Ghi,5,4,630,Xe cũ,2008,630,Hà Nội
lexus-gs,0,Sedan,Trắng,Kem,5,4,2650,Xe cũ,2016,2650,TP HCM
lexus-gs,100000,Sedan,Đen,-,5,5,650,Xe cũ,2006,650,Đà Nẵng
lexus-gs,90000,Sedan,Đen,Cát,5,4,886,Xe cũ,2009,886,Hà Nội
lexus-gs,86554,Sedan,Đen,Ghi,5,4,680,Xe cũ,2008,680,TP HCM
lexus-gs,69000,Sedan,Đen,Vàng,5,4,815,Xe cũ,2009,815,TP HCM
lexus-gs,15000,Sedan,Đỏ,Nâu,5,4,2150,Xe cũ,2016,2150,Hà Nội
lexus-gs,0,Sedan,Trắng,-,5,4,2,Xe cũ,2016,2,TP HCM
lexus-hs,0,Sedan,Đen,Kem,5,4,1,Xe cũ,2010,1,TP HCM
lexus-hs,73000,Sedan,Đỏ,Nâu,5,4,920,Xe cũ,2010,920,TP HCM
lexus-hs,0,Sedan,Trắng,Kem,5,4,960,Xe cũ,2010,960,TP HCM
lexus-is,38579,Sedan,Trắng,Kem,5,4,739,Xe cũ,2008,739,TP HCM
lexus-is,41000,Convertible/Cabriolet,Trắng,Đỏ,4,2,199,Xe cũ,2010,199,Đà Nẵng
lexus-is,0,Convertible/Cabriolet,Trắng,Kem,4,2,1180,Xe cũ,2010,1180,Hà Nội
lexus-is,80000,Sedan,Đỏ,Kem,5,4,685,Xe cũ,2007,685,Hà Nội
lexus-is,32000,Convertible/Cabriolet,Đỏ,Kem,4,2,1239,Xe cũ,2010,1239,Hà Nội
lexus-is,38000,Convertible/Cabriolet,Đỏ,Đen,4,2,1230,Xe cũ,2010,1230,TP HCM
lexus-is,50000,Sedan,Đỏ,Kem,5,4,799,Xe cũ,2009,799,Hà Nội
lexus-is,40000,Convertible/Cabriolet,Trắng,Kem,4,2,1150,Xe cũ,2010,1150,Hà Nội
lexus-is,80000,Sedan,Đỏ,Kem,5,4,635,Xe cũ,2007,635,Hà Nội
lexus-is,70000,Sedan,Đỏ,Kem,5,4,675,Xe cũ,2007,675,Hà Nội
lexus-is,0,Convertible/Cabriolet,Xanh,Ghi,4,2,1280,Xe cũ,2009,1280,TP HCM
lexus-is,0,Sedan,Trắng,Đen,5,4,185,Xe cũ,2011,185,TP HCM
lexus-is,28000,Convertible/Cabriolet,Đỏ,Kem,4,2,1255,Xe cũ,2010,1255,TP HCM
lexus-is,0,Sedan,Trắng,Kem,5,4,665,Xe cũ,2007,665,TP HCM
lexus-is,65000,Sedan,Trắng,Đen,5,4,680,Xe cũ,2008,680,TP HCM
lexus-is,0,Sedan,Đỏ,Kem,5,4,815,Xe cũ,2009,815,Hà Nội
lexus-is,70000,Sedan,Đỏ,Ghi,5,4,799,Xe cũ,2009,799,Hà Nội
lexus-is,87000,Sedan,Đỏ,Kem,5,4,650,Xe cũ,2007,650,Hà Nội
lexus-is,80000,Sedan,Đỏ,Kem,5,4,666,Xe cũ,2007,666,Hà Nội
lexus-is,67000,Sedan,Đen,Đen,5,4,699,Xe cũ,2007,699,TP HCM
lexus-lm,0,Van/Minivan,Đen,Đen,4,5,10996,Xe mới,2020,10996,Hà Nội
lexus-lm,0,Van/Minivan,Đen,Kem,4,5,9400,Xe mới,2020,9400,Hà Nội
lexus-lm,0,Van/Minivan,Đen,Kem,4,5,8400,Xe mới,2020,8400,Hà Nội
lexus-lm,0,Van/Minivan,Đen,Màu khác,4,5,10980,Xe mới,2020,10980,Hà Nội
lexus-lm,0,Van/Minivan,Đen,Kem,7,5,8400,Xe mới,2020,8400,Hà Nội
lexus-lm,0,Van/Minivan,Đen,Kem,4,5,9300,Xe mới,2020,9300,Hà Nội
lexus-lm,0,Van/Minivan,Đen,Đen,4,5,10980,Xe mới,2020,10980,Hà Nội
lexus-lm,0,Van/Minivan,Trắng,Kem,4,5,6,Xe mới,2020,6,Hà Nội
lexus-lm,0,Van/Minivan,Đen,Màu khác,7,5,8400,Xe mới,2020,8400,Hà Nội
lexus-lm,0,Van/Minivan,Đen,Kem,4,5,9400,Xe mới,2020,9400,Hà Nội
lexus-lm,0,Van/Minivan,Đen,Kem,4,5,10980,Xe mới,2020,10980,Hà Nội
lexus-lm,0,Van/Minivan,Đen,Kem,4,5,10300,Xe cũ,2020,10300,Hà Nội
lexus-lm,0,Van/Minivan,Đen,Kem,7,5,8400,Xe mới,2020,8400,TP HCM
lexus-lm,0,Van/Minivan,Đen,Kem,4,5,8400,Xe mới,2020,8400,Hà Nội
lexus-lm,0,Van/Minivan,Đen,Màu khác,7,5,8400,Xe mới,2020,8400,TP HCM
lexus-lm,0,Van/Minivan,Đen,Kem,4,5,9300,Xe mới,2020,9300,Hà Nội
lexus-lm,0,Van/Minivan,Đen,Đen,4,5,9500,Xe mới,2020,9500,Hà Nội
lexus-lm,0,Van/Minivan,Đen,Đen,4,5,10980,Xe mới,2020,10980,TP HCM
lexus-ls,120000,Sedan,Đen,Kem,4,4,1450,Xe cũ,2008,1450,Hà Nội
lexus-ls,57000,Sedan,Trắng,Kem,5,4,1980,Xe cũ,2010,1980,TP HCM
lexus-ls,45000,Sedan,Đen,Đen,5,4,999,Xe cũ,2008,999,TP HCM
lexus-ls,0,Sedan,Đen,Màu khác,5,4,920,Xe cũ,2007,920,Hà Nội
lexus-ls,0,Sedan,Đen,Kem,5,4,1650,Xe cũ,2010,1650,Hà Nội
lexus-ls,0,Sedan,Đen,Kem,5,4,1680,Xe cũ,2011,1680,Hà Nội
lexus-ls,92111,Sedan,Vàng,Kem,5,4,960,Xe cũ,2008,960,Hà Nội
lexus-ls,66000,Sedan,Trắng,Kem,5,4,1650,Xe cũ,2010,1650,Hà Nội
lexus-ls,17000,Sedan,Đen,Đen,5,4,4150,Xe cũ,2016,4150,TP HCM
lexus-ls,90000,Sedan,Vàng,Kem,5,4,950,Xe cũ,2007,950,Hà Nội
lexus-ls,9000,Sedan,Đen,Đen,5,4,5250,Xe cũ,2016,5250,TP HCM
lexus-ls,0,Sedan,Đen,Đen,5,4,530,Xe cũ,2003,530,TP HCM
lexus-ls,104000,Sedan,Đen,Màu khác,5,4,645,Xe cũ,2005,645,TP HCM
lexus-ls,150000,Sedan,Đen,Đen,5,4,850,Xe cũ,2007,850,Hà Nội
lexus-ls,100000,Sedan,Đen,Đen,5,4,150,Xe cũ,2008,150,Hà Nội
lexus-ls,170000,Sedan,Đen,Kem,5,4,530,Xe cũ,2001,530,Hà Nội
lexus-ls,76000,Sedan,Xám,Kem,5,4,885,Xe cũ,2008,885,TP HCM
lexus-ls,120000,Sedan,Vàng,Kem,5,4,950,Xe cũ,2007,950,Hà Nội
lexus-ls,62331,Sedan,Trắng,Kem,5,4,1750,Xe cũ,2010,1750,TP HCM
lexus-ls,30000,Sedan,Đen,Đen,5,4,3890,Xe cũ,2015,3890,Hà Nội
lexus-ls,16000,Sedan,Đen,Đen,5,4,4750,Xe cũ,2016,4750,Hà Nội
lexus-ls,0,Sedan,Đen,Đen,5,4,700,Xe cũ,2005,700,TP HCM
lexus-ls,0,Sedan,Đen,Kem,5,4,1255,Xe cũ,2009,1255,TP HCM
lexus-ls,0,Sedan,Đen,Kem,5,4,980,Xe cũ,2007,980,Hà Nội
lexus-ls,66000,Sedan,Đen,Kem,5,4,1730,Xe cũ,2010,1730,Hà Nội
lexus-ls,0,Sedan,Bạc,Kem,5,4,1350,Xe cũ,2008,1350,TP HCM
lexus-ls,100000,Sedan,Đen,Kem,5,4,560,Xe cũ,2004,560,Hà Nội
lexus-ls,0,Sedan,Bạc,Kem,5,4,1550,Xe cũ,2008,1550,TP HCM
lexus-ls,0,Sedan,Đen,Đen,5,4,145,Xe cũ,2007,145,Hà Nội
lexus-ls,70000,Sedan,Đen,Kem,5,4,680,Xe cũ,2005,680,Hà Nội
lexus-ls,81000,Sedan,Đen,Kem,5,4,860,Xe cũ,2007,860,TP HCM
lexus-ls,90000,Sedan,Đen,Màu khác,5,4,860,Xe cũ,2009,860,Hà Nội
lexus-ls,0,Sedan,Đen,Đen,5,4,1495,Xe cũ,2007,1495,TP HCM
lexus-ls,0,Sedan,Xanh,Nâu,5,4,7830,Xe mới,2020,7830,Hà Nội
lexus-ls,0,Sedan,Đen,Kem,5,4,432,Xe cũ,2002,432,TP HCM
lexus-ls,60000,Sedan,Xanh,Nâu,5,4,1300,Xe cũ,2007,1300,Hà Nội
lexus-ls,0,Sedan,Đỏ,Kem,5,4,160,Xe cũ,2009,160,TP HCM
lexus-ls,0,Sedan,Đen,Kem,5,4,1200,Xe cũ,2008,1200,Hà Nội
lexus-nx,0,SUV,Đen,Màu khác,5,5,2560,Xe mới,2020,2560,Hà Nội
lexus-nx,0,SUV,Ghi,Đỏ,5,5,2510,Xe mới,2019,2510,Hà Nội
lexus-nx,21000,SUV,Trắng,Đen,5,5,2290,Xe cũ,2018,2290,TP HCM
lexus-nx,0,SUV,Trắng,Đỏ,5,5,2510,Xe mới,2019,2510,Hà Nội
lexus-nx,0,SUV,Đen,Màu khác,5,5,2510,Xe mới,2020,2510,Hà Nội
lexus-nx,0,SUV,Đỏ,Màu khác,5,5,2560,Xe mới,2020,2560,Hà Nội
lexus-nx,0,SUV,Đỏ,Màu khác,5,5,2510,Xe mới,2020,2510,Hà Nội
lexus-nx,0,SUV,Đen,Màu khác,5,5,2510,Xe mới,2020,2510,Hà Nội
lexus-nx,0,SUV,Trắng,Đen,5,5,1890,Xe cũ,2014,1890,TP HCM
lexus-nx,0,SUV,Trắng,Đỏ,5,5,2510,Xe mới,2019,2510,Hà Nội
lexus-nx,0,SUV,Đen,Đỏ,5,5,2510,Xe mới,2019,2510,Hà Nội
lexus-nx,59000,SUV,Trắng,Kem,5,5,1750,Xe cũ,2015,1750,TP HCM
lexus-nx,27000,SUV,Đỏ,Đen,5,5,2400,Xe cũ,2018,2400,Hà Nội
lexus-nx,30000,SUV,Trắng,Nhiều màu,5,5,1850,Xe cũ,2015,1850,Hà Nội
lexus-nx,0,SUV,Đỏ,Màu khác,5,5,2510,Xe mới,2020,2510,Hà Nội
lexus-nx,12000,SUV,Trắng,Đỏ,5,5,2350,Xe cũ,2019,2350,Hà Nội
lexus-nx,27000,SUV,Đỏ,Nâu,5,5,2400,Xe cũ,2018,2400,Hà Nội
lexus-nx,0,SUV,Trắng,Nâu,5,5,2510,Xe mới,2020,2510,TP HCM
lexus-nx,27000,SUV,Đỏ,Nâu,5,5,2400,Xe cũ,2018,2400,Hà Nội
lexus-nx,50000,SUV,Xanh,Đen,5,5,1800,Xe cũ,2015,1800,TP HCM
lexus-nx,32000,SUV,Trắng,Kem,5,5,1650,Xe cũ,2016,1650,TP HCM
lexus-nx,28000,SUV,Trắng,Kem,5,5,1620,Xe cũ,2014,1620,Hà Nội
lexus-nx,0,SUV,Đỏ,-,5,5,1550,Xe cũ,2016,1550,TP HCM
lexus-nx,0,SUV,Đỏ,Màu khác,5,5,1580,Xe cũ,2016,1580,TP HCM
lexus-nx,0,SUV,Trắng,Đen,5,5,1980,Xe cũ,2015,1980,Hà Nội
lexus-nx,0,SUV,Trắng,Nhiều màu,5,5,280,Xe cũ,2015,280,Hà Nội
lexus-sc,40000,Convertible/Cabriolet,Trắng,Kem,4,2,1650,Xe cũ,2008,1650,TP HCM
mazda-3,55780,Sedan,Trắng,Đen,5,4,573,Xe cũ,2017,573,TP HCM
mazda-3,37000,Sedan,Trắng,Đen,5,4,536,Xe cũ,2016,536,TP HCM
mazda-3,0,Hatchback,Đỏ,Đen,5,5,600,Xe cũ,2016,600,Hà Nội
mazda-3,25000,Sedan,Đỏ,Đen,5,4,458,Xe cũ,2014,458,Hà Nội
mazda-3,40000,Sedan,Xanh,Đen,5,4,575,Xe cũ,2017,575,Hà Nội
mazda-3,0,Hatchback,Xám,Đen,5,4,879,Xe mới,2020,879,Hà Nội
mazda-3,52000,Sedan,Vàng,Đen,5,4,490,Xe cũ,2015,490,Hà Nội
mazda-3,0,Sedan,Trắng,Đen,5,4,669,Xe mới,2020,669,Hà Nội
mazda-3,0,Sedan,Xám,Đen,5,4,669,Xe mới,2020,669,TP HCM
mazda-3,60000,Hatchback,Đỏ,Đen,5,5,520,Xe cũ,2015,520,Hà Nội
mazda-3,0,Hatchback,Trắng,Đen,5,5,699,Xe mới,2020,699,Hà Nội
mazda-3,52000,Sedan,Đỏ,Đen,5,4,530,Xe cũ,2016,530,Hà Nội
mazda-3,0,Sedan,Đỏ,Đen,5,4,669,Xe mới,2020,669,TP HCM
mazda-3,23400,Sedan,Đỏ,Đen,5,4,590,Xe cũ,2018,590,TP HCM
mazda-3,47000,Sedan,Trắng,Đen,0,0,530,Xe cũ,2016,530,TP HCM
mazda-3,30000,Sedan,Trắng,Đen,5,4,515,Xe cũ,2015,515,Hà Nội
mazda-3,10000,Hatchback,Nâu,Đen,5,5,555,Xe cũ,2017,555,Hà Nội
mazda-3,15000,Sedan,Xanh,Đen,5,5,615,Xe cũ,2018,615,Hà Nội
mazda-3,0,Sedan,Trắng,Đen,5,4,590,Xe cũ,2017,590,Hà Nội
mazda-3,15000,Sedan,Trắng,Đen,5,4,580,Xe cũ,2016,580,Hà Nội
mazda-3,36000,Hatchback,Đỏ,Màu khác,5,5,595,Xe cũ,2017,595,Hà Nội
mazda-3,20000,Sedan,Xanh,Đen,5,4,535,Xe cũ,2016,535,Hà Nội
mazda-3,0,Hatchback,Trắng,Đen,5,5,799,Xe mới,2020,799,Đà Nẵng
mazda-3,2800,Sedan,Xanh,Đen,5,4,579,Xe cũ,2018,579,Hà Nội
mazda-3,0,Sedan,Xanh,Đen,5,4,595,Xe cũ,2018,595,Hà Nội
mazda-3,0,Sedan,Trắng,Đen,5,4,645,Xe cũ,2018,645,Hà Nội
mazda-3,22000,Sedan,Xanh,Đen,5,4,605,Xe cũ,2018,605,Hà Nội
mazda-3,0,Sedan,Trắng,Đen,5,4,590,Xe cũ,2018,590,Hà Nội
mazda-3,35000,Hatchback,Trắng,Đen,5,5,520,Xe cũ,2015,520,Hà Nội
mazda-3,0,Hatchback,Trắng,Đen,5,5,739,Xe mới,2020,739,TP HCM
mazda-3,0,Sedan,Trắng,Đen,5,4,410,Xe cũ,2012,410,Hà Nội
mazda-3,22000,Hatchback,Đỏ,Đen,5,5,555,Xe cũ,2017,555,Hà Nội
mazda-3,0,Sedan,Trắng,Đen,5,4,590,Xe cũ,2018,590,Hà Nội
mazda-3,23000,Sedan,Trắng,Đen,5,5,648,Xe cũ,2019,648,Hà Nội
mazda-3,23000,Hatchback,Đỏ,Đen,5,4,530,Xe cũ,2015,530,Hà Nội
mazda-3,26000,Sedan,Trắng,Đen,5,4,589,Xe cũ,2018,589,TP HCM
mazda-3,0,Sedan,Xanh,Đen,5,4,659,Xe mới,2019,659,TP HCM
mazda-3,0,Sedan,Trắng,Đen,5,4,669,Xe mới,2020,669,Hà Nội
mazda-3,0,Sedan,Trắng,Đen,5,4,729,Xe mới,2020,729,Hà Nội
mazda-3,0,Hatchback,Trắng,Màu khác,5,5,799,Xe mới,2020,799,TP HCM
mazda-3,0,Sedan,Trắng,Màu khác,5,4,580,Xe cũ,2018,580,Hà Nội
mazda-3,0,Sedan,Trắng,Đen,5,4,645,Xe cũ,2018,645,Hà Nội
mazda-3,80,Hatchback,Trắng,Đen,5,5,745,Xe cũ,2019,745,Hà Nội
mazda-3,51000,Sedan,Trắng,Đen,5,4,420,Xe cũ,2014,420,Hà Nội
mazda-3,0,Sedan,Trắng,Đen,5,4,669,Xe mới,2020,669,Hà Nội
mazda-3,36000,Sedan,Vàng,Đen,5,4,569,Xe cũ,2017,569,Hà Nội
mazda-3,60000,Hatchback,Đỏ,Đen,5,5,528,Xe cũ,2015,528,Hà Nội
mazda-3,0,Sedan,Đỏ,Đen,5,4,669,Xe mới,2020,669,Hà Nội
mazda-3,36000,Sedan,Xanh,Đen,5,4,616,Xe cũ,2018,616,Hà Nội
mazda-3,50000,Sedan,Trắng,Đen,5,4,524,Xe cũ,2015,524,Hà Nội
mazda-3,60000,Sedan,Xanh,Màu khác,5,4,515,Xe cũ,2016,515,Hà Nội
mazda-3,62000,Sedan,Trắng,Đen,5,4,515,Xe cũ,2015,515,Hà Nội
mazda-3,0,Sedan,Trắng,Đen,5,4,669,Xe mới,2020,669,Đà Nẵng
mazda-3,0,Hatchback,Đỏ,Đen,5,5,365,Xe cũ,2010,365,Hà Nội
mazda-3,38000,Sedan,Trắng,Đen,5,4,495,Xe cũ,2015,495,Hà Nội
mazda-3,0,Sedan,Trắng,Đen,5,4,669,Xe mới,2020,669,Hà Nội
mazda-3,0,Sedan,Đỏ,Màu khác,5,4,520,Xe cũ,2016,520,TP HCM
mazda-3,40000,Hatchback,Đỏ,Đen,5,5,535,Xe cũ,2016,535,Hà Nội
mazda-3,3000,Hatchback,Xanh,Đen,5,5,645,Xe cũ,2019,645,Hà Nội
mazda-3,0,Sedan,Đỏ,Đen,5,4,651,Xe mới,2020,651,Hà Nội
mazda-3,48000,Sedan,Đen,Đen,5,4,555,Xe cũ,2017,555,Hà Nội
mazda-3,0,Sedan,Trắng,Đen,5,4,659,Xe mới,2019,659,TP HCM
mazda-3,54000,Sedan,Trắng,-,5,4,499,Xe cũ,2015,499,Hà Nội
mazda-3,38000,Sedan,Xanh,Đen,5,4,555,Xe cũ,2016,555,Hà Nội
mazda-3,47000,Hatchback,Nâu,Đen,5,5,499,Xe cũ,2015,499,Hà Nội
mazda-3,22000,Sedan,Xanh,Đen,5,4,615,Xe cũ,2018,615,Hà Nội
mazda-3,15000,Sedan,Xanh,Ghi,5,4,640,Xe cũ,2019,640,Hà Nội
mazda-3,46000,Hatchback,Trắng,Đen,5,5,519,Xe cũ,2015,519,TP HCM
mazda-3,53000,Sedan,Bạc,Đen,5,4,625,Xe cũ,2019,625,TP HCM
mazda-3,40000,Sedan,Đỏ,Đen,5,4,485,Xe cũ,2015,485,Hà Nội
mazda-3,1,Sedan,Trắng,Đen,5,4,645,Xe cũ,2018,645,Hà Nội
mazda-3,56666,Sedan,Vàng,Đen,5,4,528,Xe cũ,2016,528,Hà Nội
mazda-3,0,Sedan,Đỏ,Đen,5,4,659,Xe mới,2020,659,TP HCM
mazda-3,31000,Sedan,Trắng,Ghi,5,5,435,Xe cũ,2013,435,Hà Nội
mazda-3,46000,Hatchback,Đen,Đen,5,5,528,Xe cũ,2015,528,Hà Nội
mazda-3,46000,Hatchback,Đỏ,Đen,5,5,525,Xe cũ,2016,525,Hà Nội
mazda-3,40000,Sedan,Vàng,Đen,5,4,518,Xe cũ,2016,518,Hà Nội
mazda-3,0,Sedan,Xám,Kem,5,4,730,Xe mới,2019,730,TP HCM
